POS_MSISDN,Distributer,Plan Name,Customer Tenure,Tenure Category,Status,Status Reason,Segment1,Segment2,Churn Flag,Customer Interaction Score,Loyalty Points,Data Usage Tier,Customer Segment Change Flag
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Personal Reasons,Postpaid,Corporate,1,7,52,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,YO 9 Max,103,Medium-term,Soft Suspended,Technical issue,Prepaid,Corporate,0,9,55,1,TRUE
ORG4400,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,153,Long-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,8,75,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,30,Short-term,Deactive,Network Issues,Postpaid,PRO,1,5,37,3,TRUE
ORG4135,HPLDFN NBRL,Orange 13 Max,116,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,8,25,1,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,116,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,7,84,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 60,33,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,6,59,3,TRUE
ORG3484,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,150,Long-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,10,75,1,TRUE
ORG2395,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,86,Short-term,Active,Good Service,Prepaid,PRO,0,6,65,2,TRUE
ORG3293,HPLDFN XJNHT,Basic Orange Plan,104,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,6,55,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Service Quality,Prepaid,PRO,1,4,78,2,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Price,Prepaid,PRO,1,2,15,2,TRUE
ORG4023,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,93,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,9,55,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Humat Al Watan 8,111,Medium-term,Active,Good Service,Prepaid,Corporate,0,7,65,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,41,Short-term,Deactive,Price,Postpaid,Corporate,1,5,14,2,TRUE
ORG2862,HPLDFN NBRL,Orange 9 Max,62,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG3369,BRBBB THPP (ND),Visitors’ Line Extra,85,Short-term,Active,Good Service,Prepaid,Residential,0,6,65,3,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,1,Short-term,Deactive,Technical Difficulties,Prepaid,Residential,1,4,72,1,TRUE
ORG3607,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 20,146,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,5,65,1,TRUE
ORG3448,BBNJ LFNBNFH (JT),Student Plan 5,67,Short-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,9,55,1,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Network Issues,Prepaid,PRO,1,6,37,2,TRUE
ORG2805,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,95,Medium-term,Soft Suspended,Document verification,Prepaid,Residential,0,8,55,1,FALSE
ORG4400,HPLDFN NBRL HPPT,Orange 90,12,Short-term,Deactive,Contract Ended,Postpaid,Residential,1,7,27,3,TRUE
ORG2234,HPLDFN NBRL,Student Plan 5,76,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,FALSE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,23,Short-term,Deactive,Service Quality,Postpaid,PRO,1,7,58,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,5,24,2,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,20,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,8,24,3,TRUE
ORG3866,FJBFR TFBN THPP,Humat Al Watan 8,30,Short-term,Deactive,Price,Prepaid,Residential,1,4,71,3,TRUE
ORG4438,HPLDFN NBRL,Student Plan 9,100,Medium-term,Deactive,Better Offer Elsewhere,Prepaid,Residential,1,7,90,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,7,83,2,TRUE
ORG3856,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,152,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,3,65,1,FALSE
ORG3369,BPVLFVBRD THPP,Senior Plan,46,Short-term,Deactive,Price,Postpaid,Residential,1,4,17,2,TRUE
ORG3472,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,149,Long-term,Soft Suspended,Document verification,Prepaid,Residential,0,6,75,1,TRUE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Orange 30,112,Medium-term,Active,Good Service,Postpaid,Residential,0,7,65,3,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,119,Medium-term,Soft Suspended,Technical issue,Prepaid,PRO,0,6,55,2,FALSE
ORG3375,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,70,Short-term,Soft Suspended,Customer request,Prepaid,Residential,0,10,55,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,153,Long-term,Active,Good Service,Postpaid,PRO,0,8,85,3,FALSE
ORG3866,F-THPP,Orange 90,10,Short-term,Deactive,Moved,Postpaid,Residential,1,6,15,3,TRUE
ORG2441,FRBNDHJTF BL LHBZZBN JT THPP,Economy Plan,54,Short-term,Deactive,Network Issues,Postpaid,Residential,1,6,71,3,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Family Orange Plan 10,136,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,7,75,1,TRUE
ORG3120,HPLDFN NBRL,Family Orange Plan 10,141,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,6,65,1,FALSE
ORG3312,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Basic Orange Plan,83,Short-term,Active,Good Service,Prepaid,Residential,0,2,65,1,FALSE
ORG3120,NFDDB NBLL JT HRPVP THPP,Visitors’ Line Extra,124,Long-term,Active,Good Service,Prepaid,Residential,0,8,85,3,TRUE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Student Plan 5,130,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,10,75,1,TRUE
ORG3448,BBNJ LFNBNFH (JT),Orange 20,38,Short-term,Deactive,Service Quality,Postpaid,Residential,1,5,59,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,7,13,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,5,87,2,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,99,Medium-term,Soft Suspended,Technical issue,Prepaid,PRO,0,7,55,2,TRUE
ORG3453,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,65,Short-term,Hard Suspended,Non-payment,Prepaid,Residential,0,6,52,1,FALSE
ORG4028,FRBNDHJTF FVHBJT THBLFR DJRDLF,Humat Al Watan Golden 7,114,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,8,67,1,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,7,49,2,TRUE
ORG3448,BJLPVN JT THPP,Orange 90,125,Long-term,Active,Good Service,Postpaid,Residential,0,6,85,3,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Lack of Usage,Prepaid,PRO,1,9,32,2,TRUE
ORG3120,LJNJTLFTT PPTT,Orange 90,133,Long-term,Active,Good Service,Postpaid,Residential,0,6,85,3,TRUE
ORG2868,FJFLDTBLFT,Governorates 10,69,Short-term,Active,Good Service,Postpaid,PRO,0,8,65,3,TRUE
ORG2464,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,102,Medium-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,3,53,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Network Issues,Prepaid,PRO,1,7,63,2,FALSE
ORG3957,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,129,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,10,75,1,TRUE
ORG3995,FRBNDHJTF TNBRTBVZ TBJ NBLL THPP,Premium Orange Plan,119,Medium-term,Active,Good Service,Prepaid,Corporate,0,10,65,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Moved,Postpaid,Corporate,1,5,86,2,TRUE
ORG3120,PRBNHF VTRBD THPP,Student Plan 9,145,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,6,65,1,TRUE
ORG3657,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,140,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,7,75,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Moved,Postpaid,Corporate,1,5,73,2,TRUE
ORG4135,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,124,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,8,75,1,FALSE
ORG2708,BL NBFRBR JT THPP,Orange 30,15,Short-term,Deactive,Personal Reasons,Postpaid,Residential,1,5,87,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 20,53,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,5,61,3,TRUE
ORG4290,HPLDFN NBRL,Premium Orange Plan,101,Medium-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,4,45,1,FALSE
ORG3747,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,104,Medium-term,Deactive,Network Issues,Prepaid,Residential,1,2,53,1,FALSE
ORG3607,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,109,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,9,55,1,TRUE
ORG3866,FJBFR TFBN THPP,Orange 15,131,Long-term,Active,Good Service,Prepaid,Residential,0,5,85,3,FALSE
ORG3132,THBFB BBDRBN,Orange 20,9,Short-term,Deactive,Lack of Usage,Postpaid,Corporate,1,7,27,3,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,118,Medium-term,Soft Suspended,Service upgrade,Prepaid,PRO,0,9,55,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Contract Ended,Postpaid,Corporate,1,9,27,2,FALSE
ORG4135,DJRFDT TVPPPRT,Family Orange Plan 20,112,Medium-term,Soft Suspended,Customer request,Prepaid,PRO,0,6,55,1,FALSE
ORG3567,FRBNDHJTF XBDJ NPVTB,Premium Orange Plan,68,Short-term,Soft Suspended,Document verification,Prepaid,Residential,0,7,55,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Student Plan 9,78,Short-term,Active,Good Service,Prepaid,Corporate,0,6,65,3,TRUE
ORG2345,BJRPPRT TFRNJNBL 1,Traveler's Plan,145,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,3,65,1,FALSE
ORG2712,HPLDFN NBRL,Student Plan 5,118,Medium-term,Active,Good Service,Prepaid,Residential,0,3,65,1,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,85,Short-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,4,26,1,TRUE
ORG3120,N. THPVNFH JT THPP,Orange 90,7,Short-term,Deactive,Price,Postpaid,Residential,1,6,42,3,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Personal Reasons,Postpaid,Corporate,1,6,54,2,TRUE
ORG4135,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,79,Short-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,12,1,FALSE
ORG2263,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,100,Medium-term,Deactive,Billing Issues,Prepaid,Residential,1,9,55,1,TRUE
ORG3369,BPVLFVBRD THPP,Family Orange Plan 10,121,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,6,75,1,FALSE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,133,Long-term,Active,Good Service,Postpaid,PRO,0,8,85,3,TRUE
ORG2495,FRBNDHJTF  HBTHNJ THBNBLJ,Orange 90,54,Short-term,Deactive,Service Quality,Postpaid,Residential,1,6,75,3,TRUE
ORG3369,BPVLFVBRD THPP,Family Orange Plan 10,95,Medium-term,Soft Suspended,Technical issue,Prepaid,Residential,0,8,55,1,FALSE
ORG2833,HPLDFN NBRL,Premium Orange Plan,100,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,8,55,1,TRUE
ORG3472,HPLDFN NBRL,Premium Orange Plan,131,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,9,65,1,FALSE
ORG3132,ZBRRB LJNH HVTTJFN TTRFFT,Orange 30,147,Long-term,Active,Good Service,Postpaid,Residential,0,8,85,3,FALSE
ORG3650,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 20,149,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,8,65,1,TRUE
ORG3801,HPLDFN NBRL,Student Plan 5,149,Long-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,7,75,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Billing Issues,Prepaid,PRO,1,6,56,2,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Moved,Postpaid,Corporate,1,6,48,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,20,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,4,46,3,TRUE
ORG2495,FRBNDHJTF  HBTHNJ THBNBLJ,Orange 90,151,Long-term,Active,Good Service,Postpaid,Residential,0,8,85,3,TRUE
ORG2983,HPLDFN NBRL,Premium Orange Plan,88,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,10,57,1,FALSE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,44,Short-term,Deactive,Better Offer Elsewhere,Postpaid,PRO,1,3,44,3,TRUE
ORG2441,FRBNDHJTF BL LHBZZBN JT THPP,Orange 13 Max,105,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,7,20,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,6,Short-term,Deactive,Price,Postpaid,PRO,1,5,39,3,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Orange 8 Max,44,Short-term,Deactive,Contract Ended,Prepaid,Residential,1,4,77,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,YO 9 Max,73,Short-term,Active,Good Service,Prepaid,Corporate,0,8,65,1,TRUE
ORG2353,HPLDFN NBRL,Student Plan 5,152,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,7,75,1,TRUE
ORG3132,TBLT THPP JT THPP,YO 9 Max,149,Long-term,Active,Good Service,Prepaid,Residential,0,8,85,1,TRUE
ORG2889,HPLDFN NBRL,Student Plan 5,145,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,10,75,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Unknown,0,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,5,43,3,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Contract Ended,Prepaid,PRO,1,6,54,2,TRUE
ORG2868,FJFLDTBLFT,Governorates 10,147,Long-term,Active,Good Service,Postpaid,PRO,0,6,85,3,TRUE
ORG4101,FRBNDHJTF - TBFFXBZ THNBJTBNJ,Governorates 10,46,Short-term,Deactive,Billing Issues,Postpaid,Residential,1,6,24,3,TRUE
ORG3747,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,96,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,5,23,1,TRUE
ORG2708,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,69,Short-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,51,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Governorates 10,70,Short-term,Active,Good Service,Postpaid,Corporate,0,8,65,2,TRUE
ORG2597,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Humat Al Watan Golden 7,145,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,65,1,TRUE
ORG3207,HPLDFN NBRL,Orange 9 Max,124,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,8,65,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,16,Short-term,Deactive,Moved,Postpaid,PRO,1,6,78,3,TRUE
ORG4425,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,73,Short-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,6,55,1,TRUE
ORG3592,FRBNDHJTF - JTTRLBL NBLL,Family Orange Plan 10,105,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,8,55,1,TRUE
ORG4425,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,93,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,7,14,1,TRUE
ORG3236,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 9,91,Medium-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG2405,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 7,136,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,10,65,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Service Quality,Prepaid,PRO,1,7,70,2,FALSE
ORG2464,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 5,63,Short-term,Active,Good Service,Prepaid,Residential,0,6,65,1,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,3,79,2,FALSE
ORG3132,TBLT THPP JT THPP,Orange 90,133,Long-term,Active,Good Service,Postpaid,Residential,0,5,85,3,TRUE
ORG3181,HPLDFN NBRL,Student Plan 5,133,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,10,75,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Better Offer Elsewhere,Prepaid,PRO,1,3,17,2,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Better Offer Elsewhere,Prepaid,PRO,1,10,22,2,TRUE
ORG3489,HPLDFN NBRL,Premium Orange Plan,97,Medium-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,10,22,1,TRUE
ORG3312,HPLDFN NBRL,Orange 13 Max,72,Short-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,9,36,1,TRUE
ORG2522,HPLDFN XJNHT,Orange 13 Max,90,Medium-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG2276,HPLDFN NBRL,Student Plan 5,90,Medium-term,Active,Good Service,Prepaid,Residential,0,7,65,1,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,111,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,8,47,1,TRUE
ORG3592,FRBNDHJTF - JRBJD THJRTZ TT.,Orange 20,32,Short-term,Deactive,Lack of Usage,Postpaid,Residential,1,1,56,2,TRUE
ORG3145,FRBNDHJTF NBZBL THPP,Orange 45,2,Short-term,Deactive,Personal Reasons,Postpaid,PRO,1,7,35,3,FALSE
ORG3798,HPLDFN NBRL,Student Plan 5,137,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,9,75,1,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,3,Short-term,Deactive,Service Quality,Postpaid,Corporate,1,5,74,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Student Plan 9,145,Long-term,Active,Good Service,Prepaid,Corporate,0,7,85,3,TRUE
ORG3145,FRBNDHJTF NBRLB (PLD PRBNHF NBRLB JT THPP),Orange 90,69,Short-term,Active,Good Service,Postpaid,Residential,0,7,65,3,TRUE
ORG3448,BL - LPRB (JT),Visitors’ Line Extra,7,Short-term,Deactive,Price,Prepaid,Residential,1,7,23,3,TRUE
ORG2395,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,125,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,4,65,1,TRUE
ORG3120,LJNJTLFTT PPTT,Orange 90,37,Short-term,Deactive,Lack of Usage,Postpaid,Residential,1,7,34,3,TRUE
ORG2889,HPLDFN XJNHT,Premium Orange Plan,124,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,65,1,TRUE
ORG4015,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Basic Orange Plan,67,Short-term,Soft Suspended,Document verification,Prepaid,Residential,0,7,55,1,FALSE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,70,Short-term,Active,Good Service,Postpaid,PRO,0,8,65,3,TRUE
ORG2618,HPLDFN NBRL,Premium Orange Plan,151,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,7,65,1,TRUE
ORG2812,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,145,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,8,75,1,FALSE
ORG2943,HPLDFN NBRL,Student Plan 5,123,Long-term,Active,Good Service,Prepaid,Residential,0,8,85,1,FALSE
ORG3145,HPLDFN NBRL,Student Plan 5,144,Long-term,Soft Suspended,Technical issue,Prepaid,Residential,0,6,75,1,TRUE
ORG4034,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 5,137,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,1,65,1,TRUE
ORG3997,HPLDFN NBRL,Student Plan 5,129,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,7,75,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Premium Orange Plan,74,Short-term,Active,Good Service,Prepaid,Corporate,0,5,65,3,TRUE
ORG3928,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,72,Short-term,Active,Good Service,Prepaid,Residential,0,3,65,1,TRUE
ORG3871,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,152,Long-term,Soft Suspended,Document verification,Prepaid,Residential,0,8,75,1,FALSE
ORG3410,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,62,Short-term,Hard Suspended,Non-payment,Prepaid,Residential,0,7,82,1,TRUE
ORG3581,HPLDFN NBRL,Orange 9 Max,94,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,5,57,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,82,Short-term,Active,Good Service,Postpaid,PRO,0,2,65,3,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Price,Prepaid,PRO,1,6,51,2,TRUE
ORG3592,FRBNDHJTF - JBBBL BLHVTTFJN,Visitors’ Line Extra,102,Medium-term,Active,Good Service,Prepaid,Residential,0,8,65,3,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,3,82,2,FALSE
ORG2983,HPLDFN NBRL,Premium Orange Plan,99,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,10,55,1,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Student Plan 5,128,Long-term,Active,Good Service,Prepaid,Corporate,0,6,85,3,TRUE
ORG2708,BL NBFRBR JT THPP,Orange 90,19,Short-term,Deactive,Moved,Postpaid,Residential,1,5,70,3,TRUE
ORG4028,FRBNDHJTF FVHBJT THBLFR DJRDLF,Basic Orange Plan,149,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,10,65,1,TRUE
ORG2910,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,104,Medium-term,Soft Suspended,Technical issue,Prepaid,Residential,0,8,55,1,TRUE
ORG2910,HPLDFN NBRL,Premium Orange Plan,130,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,8,65,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,8,86,2,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,100,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,5,31,1,FALSE
ORG3928,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,79,Short-term,Active,Good Service,Prepaid,Residential,0,6,65,1,FALSE
ORG2712,JBRBTH JT THPP,Orange 13 Max,130,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,3,65,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Senior Plan,95,Medium-term,Active,Good Service,Postpaid,Corporate,0,6,65,3,TRUE
ORG2647,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,72,Short-term,Soft Suspended,Technical issue,Prepaid,Residential,0,10,55,1,TRUE
ORG4101,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Visitors' Line,95,Medium-term,Deactive,Better Offer Elsewhere,Prepaid,Residential,1,7,44,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,109,Medium-term,Active,Good Service,Postpaid,Corporate,0,1,65,3,TRUE
ORG2868,FJFLDTBLFT,Governorates 10,104,Medium-term,Active,Good Service,Postpaid,PRO,0,7,65,3,FALSE
ORG2862,HPLDFN NBRL,Premium Orange Plan,151,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,2,65,1,FALSE
